system,source_file,cp_index,start_line,signature,cp_type,corresponding_nucleus,position_bohr,position_angstrom,density_of_all_electrons,density_of_alpha_electrons,density_of_beta_electrons,spin_density_of_electrons,lagrangian_kinetic_energy_g_r,g_r_in_x_y_z,hamiltonian_kinetic_energy_k_r,potential_energy_density_v_r,energy_density_e_r_or_h_r,laplacian_of_electron_density,electron_localization_function_elf,localized_orbital_locator_lol,local_information_entropy,interaction_region_indicator_iri,reduced_density_gradient_rdg,reduced_density_gradient_with_promolecular_approximation,sign_lambda2_rho,sign_lambda2_rho_with_promolecular_approximation,corr_hole_for_alpha_ref,source_function_ref,wavefunction_value_for_orbital_1,average_local_ionization_energy_alie,van_der_waals_potential_probe_atom,delta_g_under_promolecular_approximation,delta_g_under_hirshfeld_partition,user_defined_real_space_function,esp_from_nuclear_charges,esp_from_electrons,total_esp,norm_of_gradient_is,total,eigenvalues_of_hessian,determinant_of_hessian,ellipticity_of_electron_density,eta_index,stiffness,eigenvalues_of_stress_tensor,stress_tensor_stiffness,stress_tensor_polarizability
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,93,6427,"(3,-1)",bond,,-0.39610279469,-0.209608572125,0.3192076491,0.1596038245,0.1596038245,0.0,0.1023490576,0.05947532058,0.343558486,-0.4459075436,-0.343558486,-0.9648377135,0.945917392,0.8070444651,0.007725626608,6.428009444e-16,100.0,100.0,-0.3192076491,-0.2193707827,-8.407736056e-05,0.01253212388,2.624585696e-06,0.7158100626,172777394.2,0.4340077228,0.5750893962,1.0,38.28767247,-37.38494297,566.4718,1.830446858e-16,-0.9648377135,0.3129729592,0.126981927,0.16877,2.200266,1.882549,0.06833400547,3.896332,0.256652
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,94,6497,"(3,-1)",bond,,-1.668568878588,-0.882968625371,0.01268119198,0.006340595992,0.006340595992,0.0,0.01084921408,0.002833883733,-0.002126643026,-0.008722571054,0.002126643026,0.05190342843,0.03217635701,0.1543363129,0.0004530095388,5.11537222e-15,2.290707091e-15,0.3222380291,-0.01268119198,0.01830346166,-4.399294387e-07,-0.0003105630991,-1.357753723e-06,0.5637944348,70930.83047,0.03065011701,0.02597495045,1.0,30.96990747,-30.97575558,-3.669748,4.191344186e-17,0.05190342843,0.06940335914,4.753285598e-06,0.961835,0.167016,0.085132,-0.001083633559,3.70635,0.269807
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,95,6567,"(3,+1)",ring,,-0.340540822941,-0.180206442883,0.01313799682,0.00656899841,0.00656899841,0.0,0.01321441115,0.0007957079587,-0.002350111495,-0.01086429965,0.002350111495,0.06225809057,0.02460346124,0.1371433292,0.00046766747,2.043088981e-15,9.073889444e-16,0.1496640075,0.01313799682,0.02881445309,-1.864573188e-05,-0.0009550777325,8.767191731e-06,0.7227858769,59706.82147,0.03926900637,0.0259143219,1.0,33.3054992,-33.21022295,59.7868,1.74048125e-17,0.06225809057,0.0618929899,-8.002118001e-06,-1.968402,0.180787,0.186686,-0.002430391573,1.802687,0.554727
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,96,6636,"(3,-1)",bond,,-0.283435884656,-0.149987810912,0.2880444253,0.1440222126,0.1440222126,0.0,0.03855378184,0.01825714573,0.2968056673,-0.3353594491,-0.2968056673,-1.033007542,0.9886997453,0.9034397326,0.007077076809,4.207164553e-15,100.0,100.0,-0.2880444253,-0.1816265994,-9.765311958e-05,0.01340181876,4.660642229e-07,0.6421260441,11279639930.0,0.3011644447,0.5342497612,1.0,34.53257152,-33.65249654,552.2559,1.070027454e-15,-1.033007542,0.5158875118,0.3093982051,0.014078,1.511688,1.490701,0.1222455551,1.871986,0.534192
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,97,6706,"(3,-1)",bond,,-0.337936841067,-0.178828475017,0.01404872908,0.007024364542,0.007024364542,0.0,0.01085650543,0.0002992585183,-0.001942174469,-0.008914330962,0.001942174469,0.0511947196,0.04462596294,0.1778513877,0.0004967235708,2.527241433e-16,1.104996991e-16,0.06780795845,-0.01404872908,-0.02560201167,-3.278368949e-08,-0.0006892897006,5.637118486e-06,0.6520270111,228125.6831,0.04134388771,0.02779748321,1.0,31.46093413,-31.35944527,63.68528,2.317647988e-18,0.0511947196,0.07516376967,1.013339509e-05,0.658459,0.198938,0.119953,-0.0007371959828,5.86516,0.170498
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,98,6776,"(3,-1)",bond,,-0.393714933184,-0.208344970233,0.2880445195,0.1440222598,0.1440222598,0.0,0.03854658593,0.01824916986,0.2968028833,-0.3353494692,-0.2968028833,-1.03302519,0.9887039266,0.9034560627,0.007077078788,3.534241905e-15,100.0,100.0,-0.2880445195,-0.1816226052,-0.0001036800118,0.01340096198,-3.325600445e-06,0.6421529502,11280179880.0,0.3011652437,0.5342550924,1.0,34.56962465,-33.68953104,552.2675,8.988802745e-16,-1.03302519,0.5159019755,0.3094197827,0.014043,1.511651,1.490716,0.1222475534,1.871972,0.534196
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,99,6846,"(3,-1)",bond,,-0.412326702136,-0.218193894217,0.2890026185,0.1445013092,0.1445013092,0.0,0.0336487494,0.01511015216,0.2966859128,-0.3303346622,-0.2966859128,-1.052148654,0.9914625307,0.9151074699,0.00709719123,1.004396942e-15,100.0,100.0,-0.2890026185,-0.1795034459,-6.432817441e-05,0.01002767403,-2.061145913e-06,0.631363526,15709364750.0,0.3130779681,0.5466151495,1.0,33.94516599,-33.07491048,546.094,2.56387789e-16,-1.052148654,0.5390972323,0.3412536263,0.006403,1.480553,1.471133,0.1286830368,1.79142,0.558216
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,100,6916,"(3,-3)",nuclear,46.0,-0.382514876059,-0.202418155242,0.4352451037,0.2176225519,0.2176225519,0.0,0.006274677348,0.002784871038,6.468896608,-6.475171285,-6.468896608,-25.85048772,0.9999233317,0.9913333214,0.01005204094,5.42928078e-15,100.0,100.0,-0.4352451037,-0.2971242426,-0.00012864943,0.2272380182,3.516990156e-06,0.6096467599,5.383563813e+26,0.1050848192,0.2019923444,1.0,63.16834019,-30.70982122,20368.05,2.174450801e-15,-25.85048772,-8.101688123,-638.0481568,0.000628,-1.09572,-1.095033,-2.027636367,1.096874,0.911682
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,101,6986,"(3,-3)",nuclear,45.0,-0.393393884016,-0.20817507833,0.4431387222,0.2215693611,0.2215693611,0.0,0.006965980914,0.003266987441,6.596289557,-6.603255538,-6.596289557,-26.3572943,0.9999110316,0.9906686898,0.01020589945,2.713986804e-15,100.0,100.0,-0.4431387222,-0.2981518635,-0.0002724692382,0.3141844438,-5.808967751e-06,0.617944516,8.402434829e+26,0.1058769952,0.2045130672,1.0,65.07123342,-31.33914986,21167.22,1.10866772e-15,-26.3572943,-8.287457413,-676.5030116,0.000671,-1.090558,-1.089826,-2.074279575,1.091708,0.915996
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,102,7056,"(3,-3)",nuclear,44.0,-0.372590826864,-0.197166574568,0.4431332914,0.2215666457,0.2215666457,0.0,0.006966683032,0.003268820901,6.596138745,-6.603105428,-6.596138745,-26.35668825,0.9999110101,0.9906675692,0.01020579377,5.07598246e-15,100.0,100.0,-0.4431332914,-0.2981527499,-0.0002832561935,0.314448772,-1.507457946e-05,0.617921373,8.399983325e+26,0.1058807381,0.2045182343,1.0,65.03803532,-31.3068194,21166.68,2.073518571e-15,-26.35668825,-8.287257121,-676.4562805,0.000672,-1.09056,-1.089828,-2.074228604,1.091711,0.915993
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,103,7126,"(3,-3)",nuclear,29.0,-0.345831307606,-0.183006046802,302.6420701,151.321035,151.321035,0.0,74.94312792,22.13744218,1131823.293,-1131898.236,-1131823.293,-4526993.398,0.9999963393,0.9980903625,-0.08404934186,1.727338333e-12,100.0,100.0,-302.6420701,-292.3714812,-4.349930666e-05,31162.50926,-0.004028589376,18.32115951,5.285957709e+71,0.05809355968,0.09552336488,1.0,1350518.526,-50.64342028,847432100.0,9.25549477e-10,-4526993.398,-1508977.435,-3.436100196e+18,2e-06,-1.000021,-1.000019,-377296.7055,1.000021,0.999979
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,104,7196,"(3,-3)",nuclear,53.0,2.066624829685,1.093610763356,0.4419218195,0.2209609098,0.2209609098,0.0,0.007054959592,0.002673285352,6.610261845,-6.617316805,-6.610261845,-26.41282754,0.9999079075,0.9905076292,0.01018221315,7.17299997e-15,100.0,100.0,-0.4419218195,-0.2977154412,-1.882512524e-07,0.1405343276,1.246322126e-06,0.5500581121,1.343805718e+27,0.1025218027,0.1960890188,1.0,63.42409004,-28.36326043,22001.02,2.921331345e-15,-26.41282754,-8.332927617,-680.9726272,0.000263,-1.08499,-1.084704,-2.086149393,1.086076,0.920745
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,105,7266,"(3,-3)",nuclear,43.0,-0.383005328144,-0.202677691308,0.4352870552,0.2176435276,0.2176435276,0.0,0.006267999293,0.002780837235,6.469184568,-6.475452568,-6.469184568,-25.85166628,0.9999235191,0.9913438439,0.01005285998,7.248052183e-15,100.0,100.0,-0.4352870552,-0.2971263412,-0.0001311143977,0.227560801,-3.743977037e-05,0.6096353114,5.348564048e+26,0.1051225219,0.2021087089,1.0,62.99580279,-30.55555971,20356.58,2.903184515e-15,-25.85166628,-8.101633435,-638.1325194,0.000628,-1.095804,-1.095116,-2.027619841,1.096958,0.911612
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,106,7336,"(3,-3)",nuclear,15.0,-0.369443753157,-0.195501214881,122.627613,61.3138065,61.3138065,0.0,8.690303842,2.209165883,243429.5076,-243438.1979,-243429.5076,-973683.2691,0.9999990001,0.9990010314,0.3615926454,3.727046011e-13,100.0,100.0,-122.627613,-121.3978068,-0.0009498299949,10889.3868,-9.145754219e-07,9.966163819,2.469112463e+85,0.0463377868,0.06408261926,1.0,12995486.83,-46.39263517,8154769000.0,7.39284935e-11,-973683.2691,-324559.8654,-3.418923304e+16,1.1e-05,-1.000011,-1.0,-81145.28601,1.000015,0.999985
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,107,7406,"(3,-3)",nuclear,14.0,-0.377983392926,-0.200020197636,122.5843341,61.29216705,61.29216705,0.0,8.739130372,2.402772919,243339.7459,-243348.485,-243339.7459,-973324.0269,0.9999989876,0.9989948337,0.3616195689,3.717586315e-13,100.0,100.0,-122.5843341,-121.3978316,-0.0107492262,14341.94678,-2.26627395e-06,9.968280132,6.168809327e+89,0.04252046299,0.05911522628,1.0,30217857.02,-46.73927995,18961980000.0,7.371222664e-11,-973324.0269,-324440.3951,-3.415140446e+16,7e-06,-1.000008,-1.000001,-81115.55857,1.000012,0.999988
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,108,7476,"(3,-3)",nuclear,56.0,6.174987728519,3.267662783538,0.4400222279,0.2200111139,0.2200111139,0.0,0.007078704919,0.001803737824,6.589599786,-6.596678491,-6.589599786,-26.33008432,0.9999059468,0.9904080183,0.01014521478,1.827917956e-14,100.0,100.0,-0.4400222279,-0.2976334262,-1.142474431e-08,0.1326834734,-2.336992235e-05,0.5585400222,1.836752888e+27,0.1020483387,0.1929664978,1.0,60.51970192,-24.49499548,22605.86,7.409327238e-15,-26.33008432,-8.324261467,-674.7014812,0.000205,-1.081637,-1.081416,-2.083610587,1.083021,0.923343
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,109,7546,"(3,-3)",nuclear,52.0,-2.712334894396,-1.435305814451,0.4419345276,0.2209672638,0.2209672638,0.0,0.00705298109,0.002671996915,6.610549161,-6.617602142,-6.610549161,-26.41398472,0.9999079679,0.9905107165,0.01018246057,1.185480947e-14,100.0,100.0,-0.4419345276,-0.2977159978,-3.960183287e-07,0.1394768735,3.066309185e-06,0.5501104451,1.345297805e+27,0.1025214208,0.1960886674,1.0,63.42262274,-28.35840501,22003.15,4.828233947e-15,-26.41398472,-8.333340159,-681.0624373,0.000262,-1.08498,-1.084696,-2.086250948,1.086067,0.920754
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,110,7616,"(3,-3)",nuclear,13.0,-0.374354055774,-0.198099635125,122.5842565,61.29212826,61.29212826,0.0,8.739938508,2.403869269,243339.6489,-243348.3889,-243339.6489,-973323.6359,0.9999989874,0.9989947398,0.3616196171,4.677754609e-13,100.0,100.0,-122.5842565,-121.3978315,-0.01109885715,14366.15078,-7.590857311e-06,9.968225026,5.540251994e+89,0.04251714136,0.05911126742,1.0,29948449.74,-46.69531477,18792920000.0,9.27503597e-11,-973323.6359,-324440.2665,-3.415136331e+16,7e-06,-1.000008,-1.000001,-81115.52737,1.000012,0.999988
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,111,7686,"(3,-3)",nuclear,12.0,-0.383009290721,-0.202679788214,122.628691,61.31434548,61.31434548,0.0,8.688551084,2.206189858,243431.6248,-243440.3133,-243431.6248,-973691.7449,0.9999990005,0.9990012473,0.3615919741,4.905548971e-13,100.0,100.0,-122.628691,-121.3977949,-0.0009738119186,10908.02922,-2.326249118e-05,9.966199719,2.155692872e+85,0.04631725083,0.06405384628,1.0,12849307.72,-46.28402791,8063040000.0,9.730584245e-11,-973691.7449,-324562.6907,-3.419012589e+16,1.1e-05,-1.000011,-1.0,-81145.98886,1.000015,0.999985
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,112,7756,"(3,-3)",nuclear,34.0,2.112066171441,1.117657285846,122.4172721,61.20863607,61.20863607,0.0,8.672106466,2.771166618,242985.8687,-242994.5408,-242985.8687,-971908.7864,0.9999989985,0.9990002676,0.3617229849,1.419487925e-12,100.0,100.0,-122.4172721,-121.3947305,-7.201532908e-08,5195.455441,-4.886708741e-06,9.940229531,7.109208527e+81,0.03687006519,0.05045484871,1.0,6587692.029,-41.48006935,4133817000.0,2.810338739e-10,-971908.7864,-323969.0217,-3.400264966e+16,1e-06,-1.000003,-1.000002,-80998.04825,1.000003,0.999997
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,113,7826,"(3,-3)",nuclear,21.0,-0.333465614005,-0.176462403551,122.6707132,61.3353566,61.3353566,0.0,8.210725244,2.084443122,243542.3775,-243550.5883,-243542.3775,-974136.6672,0.9999991084,0.99905666,0.3615657788,1.325152696e-12,100.0,100.0,-122.6707132,-121.3925523,-0.00027818631,7890.578789,4.824614866e-06,10.05989043,3.342831637e+77,0.0513240103,0.06711623872,1.0,2871405.028,-48.74932943,1801805000.0,2.629546794e-10,-974136.6672,-324710.3519,-3.42370162e+16,8e-06,-1.000012,-1.000005,-81182.76957,1.000017,0.999983
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,114,7896,"(3,-3)",nuclear,54.0,2.068591173375,1.094651307625,0.4424366123,0.2212183062,0.2212183062,0.0,0.007078119356,0.002716618994,6.628658301,-6.63573642,-6.628658301,-26.48632073,0.9999076618,0.9904950499,0.01019223475,7.03706131e-15,100.0,100.0,-0.4424366123,-0.2979172926,-3.749254078e-08,0.1251041742,-9.176549837e-06,0.5571907278,2.117694056e+27,0.1010904726,0.1917386129,1.0,62.47455892,-26.00676817,22883.9,2.86964054e-15,-26.48632073,-8.381172918,-686.8295272,0.000122,-1.080174,-1.080042,-2.098109118,1.081429,0.924702
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,115,7966,"(3,-3)",nuclear,55.0,4.708794844846,2.49178692271,0.4408614921,0.220430746,0.220430746,0.0,0.007217118472,0.002884789557,6.605627454,-6.612844572,-6.605627454,-26.39364134,0.9999028572,0.9902529962,0.01016156474,1.34581998e-14,100.0,100.0,-0.4408614921,-0.2976984332,-1.074626368e-09,0.1678957996,2.005971531e-05,0.5577895664,2.075447538e+27,0.1015291541,0.191878417,1.0,65.53015454,-29.12584462,22844.07,5.466625898e-15,-26.39364134,-8.350294277,-679.6353945,0.000256,-1.08054,-1.080264,-2.090291828,1.081838,0.924352
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,116,8036,"(3,-3)",nuclear,16.0,-0.34580823515,-0.182993837384,122.5776447,61.28882235,61.28882235,0.0,8.809783774,2.534974628,243338.3939,-243347.2037,-243338.3939,-973318.3367,0.999998971,0.9989866234,0.3616237254,4.873642746e-13,100.0,100.0,-122.5776447,-121.3981644,-0.00153165177,10855.6795,2.148415646e-05,9.971800034,5.724852123e+81,0.03677026695,0.05092368804,1.0,6469873.388,-49.53726209,4059879000.0,9.662868965e-11,-973318.3367,-324438.4028,-3.41508055e+16,4e-06,-1.000007,-1.000003,-81115.24388,1.000011,0.999989
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,117,8106,"(3,-3)",nuclear,35.0,4.529164492453,2.396730633837,122.4088702,61.20443512,61.20443512,0.0,8.723524461,2.867502179,242960.0455,-242968.769,-242960.0455,-971805.2877,0.9999989864,0.998994231,0.3617281645,4.97870629e-13,100.0,100.0,-122.4088702,-121.3948059,-1.710799536e-08,5411.918925,2.615554555e-06,9.933240976,1.072410832e+86,0.03803314641,0.05114666616,1.0,14687366.28,-39.69503181,9216444000.0,9.856226728e-11,-971805.2877,-323934.8954,-3.399178798e+16,1e-06,-1.000002,-1.0,-80989.50638,1.000002,0.999998
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,118,8176,"(3,-3)",nuclear,28.0,-0.402146738068,-0.212806889225,302.6496104,151.3248052,151.3248052,0.0,74.88970013,22.19567867,1131851.441,-1131926.33,-1131851.441,-4527106.204,0.9999963449,0.9980918004,-0.084078366,1.689640968e-12,100.0,100.0,-302.6496104,-292.3714326,-5.325643028e-05,31212.68937,-9.061106603,18.3222487,5.166838067e+71,0.05822748033,0.09574762665,1.0,1347955.299,-50.11405893,845824000.0,9.053751332e-10,-4527106.204,-1509015.478,-3.436357068e+18,2e-06,-1.000021,-1.000019,-377306.1482,1.000021,0.999979
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,119,8246,"(3,-3)",nuclear,5.0,-0.358885138863,-0.189913836818,122.5852792,61.29263961,61.29263961,0.0,8.643125228,2.338196491,243360.1754,-243368.8185,-243360.1754,-973406.1291,0.9999990098,0.9990058779,0.3616189815,2.093015978e-13,100.0,100.0,-122.5852792,-121.3981353,-0.1492151568,27910.13122,-3.833547194e-06,9.989686491,6.33445973e+82,0.03728609792,0.05170260844,1.0,7904799.032,-50.12226587,4960309000.0,4.150063065e-11,-973406.1291,-324467.511,-3.416004745e+16,7e-06,-1.000009,-1.000002,-81122.30674,1.000013,0.999987
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,120,8316,"(3,-3)",nuclear,33.0,-2.723376070536,-1.441148553246,122.4172797,61.20863985,61.20863985,0.0,8.672071234,2.770698064,242985.8951,-242994.5672,-242985.8951,-971908.8922,0.9999989985,0.9990002717,0.3617229803,1.245443121e-12,100.0,100.0,-122.4172797,-121.39473,-2.871695644e-06,5157.325528,-4.117260251e-06,9.940283139,7.072957131e+81,0.03687121852,0.05045705754,1.0,6584886.14,-41.48258698,4132056000.0,2.465760524e-10,-971908.8922,-323969.0571,-3.400266076e+16,1e-06,-1.000003,-1.000002,-80998.05713,1.000003,0.999997
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,121,8386,"(3,-3)",nuclear,4.0,-0.376962510753,-0.199479970055,122.5858958,61.29294788,61.29294788,0.0,8.642217836,2.33540508,243361.464,-243370.1062,-243361.464,-973411.2872,0.99999901,0.9990059905,0.3616185983,1.142444557e-13,100.0,100.0,-122.5858958,-121.3981406,-0.1520230764,27972.43579,-1.765311807e-05,9.989772558,6.562391879e+82,0.03728726113,0.05170596333,1.0,7928119.882,-50.1097123,4974943000.0,2.265268513e-11,-973411.2872,-324469.2259,-3.41605905e+16,8e-06,-1.000009,-1.000002,-81122.73354,1.000013,0.999987
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,122,8456,"(3,-3)",nuclear,51.0,-2.664063766526,-1.409761833638,0.4424490018,0.2212245009,0.2212245009,0.0,0.007077910362,0.002715457648,6.62886425,-6.63594216,-6.62886425,-26.48714536,0.9999076759,0.9904957673,0.01019247592,1.86194987e-14,100.0,100.0,-0.4424490018,-0.2979181463,-5.593538018e-07,0.1244118966,-9.072333995e-06,0.5572191397,2.117504877e+27,0.1010933414,0.1917489599,1.0,62.47640495,-26.00886708,22883.74,7.593072137e-15,-26.48714536,-8.381425041,-686.8936274,0.000121,-1.080175,-1.080045,-2.098171926,1.08143,0.924702
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,123,8526,"(3,-3)",nuclear,31.0,-0.299015585124,-0.158232233353,122.4574776,61.22873882,61.22873882,0.0,8.432092427,3.029934271,243083.6262,-243092.0582,-243083.6262,-972300.7762,0.9999990542,0.9990284412,0.361698171,8.989004107e-14,100.0,100.0,-122.4574776,-121.3903894,-5.783278615e-07,5688.891568,1.017479174e-05,9.984075559,4.602359758e+74,0.03983720101,0.04992541739,1.0,1658324.13,-45.08791868,1040587000.0,1.780309132e-11,-972300.7762,-324098.6514,-3.404380806e+16,1e-05,-1.000012,-1.000002,-81030.02114,1.000014,0.999986
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,124,8596,"(3,-3)",nuclear,70.0,4.40966664462,2.333495096012,0.4391860393,0.2195930197,0.2195930197,0.0,0.007035994397,0.002801489777,6.576879886,-6.583915881,-6.576879886,-26.27937557,0.9999064856,0.9904353558,0.01012891905,1.306522835e-14,100.0,100.0,-0.4391860393,-0.2975164937,-1.640291154e-08,0.1436761088,-1.338944772e-05,0.5566032006,1.840832335e+27,0.1014224525,0.1915873295,1.0,62.86455293,-26.83438663,22609.29,5.284822239e-15,-26.27937557,-8.308515678,-670.8125245,0.000239,-1.081602,-1.081343,-2.079779327,1.082894,0.923451
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,125,8666,"(3,-3)",nuclear,11.0,-0.389996911112,-0.206377477683,122.5751741,61.28758706,61.28758706,0.0,8.809583153,2.540748849,243333.109,-243341.9185,-243333.109,-973297.1975,0.999998971,0.9989866124,0.3616252602,3.431770538e-13,100.0,100.0,-122.5751741,-121.3981178,-0.001616033189,10874.63701,-9.42825454e-05,9.972436799,3.62744494e+81,0.03675519701,0.05087375342,1.0,6228482.443,-49.42956221,3908404000.0,6.803948413e-11,-973297.1975,-324431.353,-3.414858042e+16,4e-06,-1.000007,-1.000003,-81113.48794,1.000011,0.999989
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,126,8736,"(3,-3)",nuclear,22.0,-0.307905308611,-0.162936472433,198.7805302,99.39026509,99.39026509,0.0,28.52411456,11.15245371,555401.5329,-555430.057,-555401.5329,-2221492.035,0.999997847,0.9985348445,0.2432138359,1.88439544e-12,100.0,100.0,-198.7805302,-193.1726358,-0.0001027290702,16396.69788,5.770120852e-05,13.92265769,5.49448497e+84,0.04337505771,0.06589910964,1.0,13963637.54,-51.9788855,8762290000.0,6.358918717e-10,-2221492.035,-740490.2224,-4.060415876e+17,1e-06,-1.000015,-1.000014,-185142.5702,1.000012,0.999988
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,127,8806,"(3,-3)",nuclear,26.0,-0.404250298828,-0.21392004564,122.6755412,61.33777062,61.33777062,0.0,8.194414631,2.064771464,243553.4865,-243561.6809,-243553.4865,-974181.1683,0.9999991121,0.9990585939,0.3615627659,5.522348267e-13,100.0,100.0,-122.6755412,-121.3923432,-0.0003086600644,7901.419081,-0.0001476249897,10.06087366,2.75054438e+77,0.05037435908,0.06622148948,1.0,2825117.448,-48.44583583,1772759000.0,1.095866303e-10,-974181.1683,-324725.1495,-3.424170852e+16,8e-06,-1.000013,-1.000005,-81186.45273,1.000018,0.999982
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,128,8876,"(3,-3)",nuclear,57.0,4.564474491171,2.415415880476,0.4391878425,0.2195939213,0.2195939213,0.0,0.007036052986,0.002802147824,6.576906764,-6.583942817,-6.576906764,-26.27948284,0.9999064853,0.9904353417,0.01012895419,1.297180445e-14,100.0,100.0,-0.4391878425,-0.2975161911,-1.577582922e-08,0.1435324027,1.064099781e-05,0.5565793436,1.842678742e+27,0.1014182623,0.1915764384,1.0,62.85932824,-26.82608226,22611.22,5.247056415e-15,-26.27948284,-8.308601385,-670.8210545,0.00024,-1.081592,-1.081333,-2.079800698,1.082885,0.923459
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,129,8946,"(3,-3)",nuclear,59.0,-6.780552041045,-3.588113617463,0.4400136732,0.2200068366,0.2200068366,0.0,0.00707815371,0.001795342317,6.58946762,-6.596545773,-6.58946762,-26.32955786,0.9999059553,0.9904084502,0.01014504809,6.980625776e-15,100.0,100.0,-0.4400136732,-0.2976322546,-9.451016189e-09,0.1304052475,-2.259298245e-05,0.558612641,1.836144457e+27,0.1020459046,0.192960489,1.0,60.52609823,-24.5023408,22605.27,2.829483371e-15,-26.32955786,-8.324080862,-674.6609242,0.000205,-1.08164,-1.081419,-2.083565249,1.083024,0.92334
